 # Pressure Initial   1.6052041603631845E+031
 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  3.037500000000000E+06   2.530771156137923E+32   7.977404609221965E+11  -1.072659869949407E+30
  3.038000000000000E+06   2.531233597379420E+32   7.974136182395361E+11  -1.073028044387888E+30
  3.038500000000000E+06   2.531696001349771E+32   7.970869589384612E+11  -1.073396012254775E+30
  3.039000000000000E+06   2.532158368055314E+32   7.967604813716046E+11  -1.073763775405762E+30
  3.039500000000000E+06   2.532620697501882E+32   7.964341855251763E+11  -1.074131333856388E+30
  3.040000000000000E+06   2.533082989695504E+32   7.961080723628738E+11  -1.074498686521079E+30
  3.040500000000000E+06   2.533545244642522E+32   7.957821411091865E+11  -1.074865834273421E+30
  3.041000000000000E+06   2.534007462349218E+32   7.954563919666267E+11  -1.075232776885292E+30
  3.041500000000000E+06   2.534469642821375E+32   7.951308236188127E+11  -1.075599515839542E+30
  3.042000000000000E+06   2.534931786064900E+32   7.948054369197111E+11  -1.075966050174208E+30
  3.042500000000000E+06   2.535393892086145E+32   7.944802322880469E+11  -1.076332379417619E+30
  3.043000000000000E+06   2.535855960891338E+32   7.941552087340541E+11  -1.076698504684701E+30
  3.043500000000000E+06   2.536317992486393E+32   7.938303660272922E+11  -1.077064426235036E+30
  3.044000000000000E+06   2.536779986877479E+32   7.935057046946785E+11  -1.077430143475078E+30
  3.044500000000000E+06   2.537241944070516E+32   7.931812234244105E+11  -1.077795657882516E+30
  3.045000000000000E+06   2.537703864071612E+32   7.928569237159071E+11  -1.078160967768313E+30
  3.045500000000000E+06   2.538165746887006E+32   7.925328046900598E+11  -1.078526074122752E+30
  3.046000000000000E+06   2.538627592522811E+32   7.922088659010961E+11  -1.078890977447973E+30
  3.046500000000000E+06   2.539089400984955E+32   7.918851074431873E+11  -1.079255677637902E+30
  3.047000000000000E+06   2.539551172279617E+32   7.915615295179601E+11  -1.079620174465408E+30
  3.047500000000000E+06   2.540012906412856E+32   7.912381314646521E+11  -1.079984468674821E+30
  3.048000000000000E+06   2.540474603390856E+32   7.909149134850768E+11  -1.080348560038801E+30
  3.048500000000000E+06   2.540936263219740E+32   7.905918761031937E+11  -1.080712447967124E+30
  3.049000000000000E+06   2.541397885905949E+32   7.902690186587971E+11  -1.081076133203495E+30
  3.049500000000000E+06   2.541859471455484E+32   7.899463406003416E+11  -1.081439616369198E+30
  3.050000000000000E+06   2.542321019874412E+32   7.896238422366782E+11  -1.081802897116331E+30
  3.050500000000000E+06   2.542782531168990E+32   7.893015235537720E+11  -1.082165975460699E+30
  3.051000000000000E+06   2.543244005345352E+32   7.889793838936302E+11  -1.082528852143509E+30
  3.051500000000000E+06   2.543705442409507E+32   7.886574233501759E+11  -1.082891527058957E+30
  3.052000000000000E+06   2.544166842367593E+32   7.883356422313333E+11  -1.083253999860177E+30
  3.052500000000000E+06   2.544628205225687E+32   7.880140395587363E+11  -1.083616271649258E+30
  3.053000000000000E+06   2.545089530989867E+32   7.876926159618939E+11  -1.083978341717089E+30
  3.053500000000000E+06   2.545550819666402E+32   7.873713709987971E+11  -1.084340210561574E+30
  3.054000000000000E+06   2.546012071261249E+32   7.870503047628630E+11  -1.084701878077475E+30
  3.054500000000000E+06   2.546473285780680E+32   7.867294169196859E+11  -1.085063344641493E+30
  3.055000000000000E+06   2.546934463230845E+32   7.864087077763193E+11  -1.085424609907745E+30
  3.055500000000000E+06   2.547395603618082E+32   7.860881768916766E+11  -1.085785674373095E+30
  3.056000000000000E+06   2.547856706948418E+32   7.857678239321006E+11  -1.086146538413390E+30
  3.056500000000000E+06   2.548317773227946E+32   7.854476490977292E+11  -1.086507201803192E+30
  3.057000000000000E+06   2.548778802462885E+32   7.851276521617780E+11  -1.086867664797952E+30
  3.057500000000000E+06   2.549239794659206E+32   7.848078323651127E+11  -1.087227928252812E+30
  3.058000000000000E+06   2.549700749823006E+32   7.844881906535780E+11  -1.087587991102317E+30
  3.058500000000000E+06   2.550161667960635E+32   7.841687268003436E+11  -1.087947853601980E+30
  3.059000000000000E+06   2.550622549078321E+32   7.838494401534912E+11  -1.088307516486156E+30
  3.059500000000000E+06   2.551083393182417E+32   7.835303313378568E+11  -1.088666979050999E+30
  3.060000000000000E+06   2.551544200278965E+32   7.832113989582957E+11  -1.089026242868080E+30
  3.060500000000000E+06   2.552004970373885E+32   7.828926440644592E+11  -1.089385306755009E+30
  3.061000000000000E+06   2.552465703473787E+32   7.825740663242222E+11  -1.089744171085907E+30
  3.061500000000000E+06   2.552926399584718E+32   7.822556654058893E+11  -1.090102836234425E+30
  3.062000000000000E+06   2.553387058712667E+32   7.819374405543361E+11  -1.090461303051173E+30
  3.062500000000000E+06   2.553847680863561E+32   7.816193917574661E+11  -1.090819571549774E+30
  3.063000000000000E+06   2.554308266043579E+32   7.813015201677318E+11  -1.091177640432046E+30
  3.063500000000000E+06   2.554768814259152E+32   7.809838249243992E+11  -1.091535510667564E+30
  3.064000000000000E+06   2.555229325516587E+32   7.806663063317764E+11  -1.091893181913536E+30
  3.064500000000000E+06   2.555689799822194E+32   7.803489636363329E+11  -1.092250655018790E+30
  3.065000000000000E+06   2.556150237181909E+32   7.800317964028663E+11  -1.092607930473557E+30
  3.065500000000000E+06   2.556610637601795E+32   7.797148053584027E+11  -1.092965007458874E+30
  3.066000000000000E+06   2.557071001088231E+32   7.793979904895925E+11  -1.093321885989783E+30
  3.066500000000000E+06   2.557531327647469E+32   7.790813507282686E+11  -1.093678567269521E+30
  3.067000000000000E+06   2.557991617285517E+32   7.787648864840870E+11  -1.094035050836634E+30
  3.067500000000000E+06   2.558451870008694E+32   7.784485980603533E+11  -1.094391336349458E+30
  3.068000000000000E+06   2.558912085823074E+32   7.781324840748324E+11  -1.094747425365029E+30
  3.068500000000000E+06   2.559372264734855E+32   7.778165460946942E+11  -1.095103316117989E+30
  3.069000000000000E+06   2.559832406750425E+32   7.775007827386606E+11  -1.095459010164287E+30
  3.069500000000000E+06   2.560292511875862E+32   7.771851945203356E+11  -1.095814506925378E+30
  3.070000000000000E+06   2.560752580117370E+32   7.768697811115924E+11  -1.096169806770878E+30
  3.070500000000000E+06   2.561212611481156E+32   7.765545422898582E+11  -1.096524909951507E+30
  3.071000000000000E+06   2.561672605973427E+32   7.762394778328823E+11  -1.096879816717621E+30
  3.071500000000000E+06   2.562132563600393E+32   7.759245882529153E+11  -1.097234526492192E+30
  3.072000000000000E+06   2.562592484368328E+32   7.756098730126731E+11  -1.097589039880446E+30
  3.072500000000000E+06   2.563052368283506E+32   7.752953317854254E+11  -1.097943357250436E+30
  3.073000000000000E+06   2.563512215352019E+32   7.749809647684923E+11  -1.098297478379884E+30
  3.073500000000000E+06   2.563972025580084E+32   7.746667717400139E+11  -1.098651403518705E+30
  3.074000000000000E+06   2.564431798974105E+32   7.743527527922766E+11  -1.099005132562941E+30
  3.074500000000000E+06   2.564891535540054E+32   7.740389070762764E+11  -1.099358666468967E+30
  3.075000000000000E+06   2.565351235284214E+32   7.737252353119449E+11  -1.099712004425809E+30
  3.075500000000000E+06   2.565810898213059E+32   7.734117374865656E+11  -1.100065146447782E+30
  3.076000000000000E+06   2.566270524332627E+32   7.730984124392030E+11  -1.100418093842642E+30
  3.076500000000000E+06   2.566730113649021E+32   7.727852603672783E+11  -1.100770846387996E+30
  3.077000000000000E+06   2.567189666168347E+32   7.724722818845942E+11  -1.101123403392426E+30
  3.077500000000000E+06   2.567649181897144E+32   7.721594767700281E+11  -1.101475765105010E+30
  3.078000000000000E+06   2.568108660841831E+32   7.718468450110063E+11  -1.101827931539916E+30
  3.078500000000000E+06   2.568568103008456E+32   7.715343849295616E+11  -1.102179904587303E+30
  3.079000000000000E+06   2.569027508403069E+32   7.712220980757421E+11  -1.102531682501112E+30
  3.079500000000000E+06   2.569486877031907E+32   7.709099836050173E+11  -1.102883266232659E+30
  3.080000000000000E+06   2.569946208901395E+32   7.705980422331072E+11  -1.103234654975727E+30
  3.080500000000000E+06   2.570405504017898E+32   7.702862729086379E+11  -1.103585849914639E+30
  3.081000000000000E+06   2.570864762387534E+32   7.699746759315421E+11  -1.103936850711537E+30
  3.081500000000000E+06   2.571323984016548E+32   7.696632509785826E+11  -1.104287657730531E+30
  3.082000000000000E+06   2.571783168911123E+32   7.693519978307280E+11  -1.104638271218345E+30
  3.082500000000000E+06   2.572242317077568E+32   7.690409167873630E+11  -1.104988690837747E+30
  3.083000000000000E+06   2.572701428522072E+32   7.687300075256729E+11  -1.105338916952370E+30
  3.083500000000000E+06   2.573160503251009E+32   7.684192701374342E+11  -1.105688949458826E+30
  3.084000000000000E+06   2.573619541270568E+32   7.681087038864686E+11  -1.106038789186390E+30
  3.084500000000000E+06   2.574078542586882E+32   7.677983089685120E+11  -1.106388435914581E+30
  3.085000000000000E+06   2.574537507206267E+32   7.674880857854023E+11  -1.106737889190740E+30
  3.085500000000000E+06   2.574996435135104E+32   7.671780337052277E+11  -1.107087149726686E+30
  3.086000000000000E+06   2.575455326379468E+32   7.668681525100861E+11  -1.107436217767885E+30
  3.086500000000000E+06   2.575914180945742E+32   7.665584426014132E+11  -1.107785092862129E+30
  3.087000000000000E+06   2.576372998840189E+32   7.662489032454551E+11  -1.108133775835967E+30
  3.087500000000000E+06   2.576831780069011E+32   7.659395350494652E+11  -1.108482266005348E+30
  3.088000000000000E+06   2.577290524638721E+32   7.656303372804391E+11  -1.108830564195971E+30
  3.088500000000000E+06   2.577749232555462E+32   7.653213103389624E+11  -1.109178669956598E+30
  3.089000000000000E+06   2.578207903825319E+32   7.650124528757166E+11  -1.109526584807175E+30
  3.089500000000000E+06   2.578666538454499E+32   7.647037664230815E+11  -1.109874307021541E+30
  3.090000000000000E+06   2.579125136449646E+32   7.643952504548038E+11  -1.110221837192500E+30
  3.090500000000000E+06   2.579583697816971E+32   7.640869042401178E+11  -1.110569176143232E+30
  3.091000000000000E+06   2.580042222562626E+32   7.637787278708593E+11  -1.110916323770280E+30
  3.091500000000000E+06   2.580500710692951E+32   7.634707213359518E+11  -1.111263280086123E+30
  3.092000000000000E+06   2.580959162214099E+32   7.631628846241346E+11  -1.111610045103449E+30
  3.092500000000000E+06   2.581417577132290E+32   7.628552169042115E+11  -1.111956619758570E+30
  3.093000000000000E+06   2.581875955453867E+32   7.625477192926681E+11  -1.112303002793799E+30
  3.093500000000000E+06   2.582334297185359E+32   7.622403914703175E+11  -1.112649194568694E+30
  3.094000000000000E+06   2.582792602333113E+32   7.619332327092390E+11  -1.112995195903230E+30
  3.094500000000000E+06   2.583250870903231E+32   7.616262428963972E+11  -1.113341006924731E+30
  3.095000000000000E+06   2.583709102901939E+32   7.613194219188728E+11  -1.113686627760400E+30
  3.095500000000000E+06   2.584167298335342E+32   7.610127692552480E+11  -1.114032058997588E+30
  3.096000000000000E+06   2.584625457209670E+32   7.607062859163579E+11  -1.114377299497637E+30
  3.096500000000000E+06   2.585083579531400E+32   7.603999716863967E+11  -1.114722349503638E+30
  3.097000000000000E+06   2.585541665306888E+32   7.600938256360464E+11  -1.115067210062429E+30
  3.097500000000000E+06   2.585999714542429E+32   7.597878482646566E+11  -1.115411880611522E+30
  3.098000000000000E+06   2.586457727244260E+32   7.594820389498601E+11  -1.115756361851975E+30
  3.098500000000000E+06   2.586915703418556E+32   7.591763980885059E+11  -1.116100653336761E+30
  3.099000000000000E+06   2.587373643071803E+32   7.588709255677489E+11  -1.116444755192993E+30
  3.099500000000000E+06   2.587831546210302E+32   7.585656207663394E+11  -1.116788668120485E+30
  3.100000000000000E+06   2.588289412840111E+32   7.582604835723409E+11  -1.117132392245328E+30
  3.100500000000000E+06   2.588747242967658E+32   7.579555147881970E+11  -1.117475926663605E+30
  3.101000000000000E+06   2.589205036599372E+32   7.576507134885446E+11  -1.117819272417693E+30
  3.101500000000000E+06   2.589662793741316E+32   7.573460791556704E+11  -1.118162430090781E+30
  3.102000000000000E+06   2.590120514399800E+32   7.570416125912384E+11  -1.118505398779823E+30
  3.102500000000000E+06   2.590578198580951E+32   7.567373130746219E+11  -1.118848179296577E+30
  3.103000000000000E+06   2.591035846291266E+32   7.564331813048967E+11  -1.119190770853560E+30
  3.103500000000000E+06   2.591493457537242E+32   7.561292169670020E+11  -1.119533173805679E+30
  3.104000000000000E+06   2.591951032325256E+32   7.558254195440059E+11  -1.119875388735234E+30
  3.104500000000000E+06   2.592408570661565E+32   7.555217885199214E+11  -1.120217416223464E+30
  3.105000000000000E+06   2.592866072552364E+32   7.552183249969509E+11  -1.120559255028783E+30
  3.105500000000000E+06   2.593323538004157E+32   7.549150275492560E+11  -1.120900906757340E+30
  3.106000000000000E+06   2.593780967023143E+32   7.546118973790067E+11  -1.121242370054938E+30
  3.106500000000000E+06   2.594238359615768E+32   7.543089329610560E+11  -1.121583646639589E+30
  3.107000000000000E+06   2.594695715788295E+32   7.540061353956284E+11  -1.121924735271943E+30
  3.107500000000000E+06   2.595153035547172E+32   7.537035040668245E+11  -1.122265636645785E+30
  3.108000000000000E+06   2.595610318898728E+32   7.534010388636300E+11  -1.122606350886158E+30
  3.108500000000000E+06   2.596067565849167E+32   7.530987391716412E+11  -1.122946878685174E+30
  3.109000000000000E+06   2.596524776404699E+32   7.527966056858828E+11  -1.123287219259904E+30
  3.109500000000000E+06   2.596981950571778E+32   7.524946378928124E+11  -1.123627373188844E+30
  3.110000000000000E+06   2.597439088356676E+32   7.521928359834749E+11  -1.123967340256785E+30
  3.110500000000000E+06   2.597896189765910E+32   7.518911998469915E+11  -1.124307120588626E+30
  3.111000000000000E+06   2.598353254805695E+32   7.515897284687775E+11  -1.124646715327255E+30
  3.111500000000000E+06   2.598810283482185E+32   7.512884226427456E+11  -1.124986123578363E+30
  3.112000000000000E+06   2.599267275801964E+32   7.509872826594973E+11  -1.125325345014598E+30
  3.112500000000000E+06   2.599724231771555E+32   7.506863078063439E+11  -1.125664380438780E+30
  3.113000000000000E+06   2.600181151397177E+32   7.503854973719276E+11  -1.126003230652213E+30
  3.113500000000000E+06   2.600638034685053E+32   7.500848523486420E+11  -1.126341894537014E+30
  3.114000000000000E+06   2.601094881641648E+32   7.497843720251907E+11  -1.126680372894432E+30
  3.114500000000000E+06   2.601551692273371E+32   7.494840562918339E+11  -1.127018665848076E+30
  3.115000000000000E+06   2.602008466586324E+32   7.491839051388188E+11  -1.127356773408939E+30
  3.115500000000000E+06   2.602465204587101E+32   7.488839185563707E+11  -1.127694695588025E+30
  3.116000000000000E+06   2.602921906281868E+32   7.485840962348864E+11  -1.128032432734095E+30
  3.116500000000000E+06   2.603378571677039E+32   7.482844379651521E+11  -1.128369985082817E+30
  3.117000000000000E+06   2.603835200778784E+32   7.479849437377067E+11  -1.128707352644847E+30
  3.117500000000000E+06   2.604291793593519E+32   7.476856138421112E+11  -1.129044535094010E+30
  3.118000000000000E+06   2.604748350127781E+32   7.473864478696486E+11  -1.129381532890706E+30
  3.118500000000000E+06   2.605204870387929E+32   7.470874460098424E+11  -1.129718345821447E+30
  3.119000000000000E+06   2.605661354380322E+32   7.467886073567449E+11  -1.130054974906743E+30
  3.119500000000000E+06   2.606117802111258E+32   7.464899327968933E+11  -1.130391419147948E+30
  3.120000000000000E+06   2.606574213587099E+32   7.461914212261979E+11  -1.130727679788771E+30
